LASSO__Total_Production_Value_Per_Capita,LASSO__Human capital index,LASSO__Rule of law index,LASSO__Political stability — estimate,LASSO__Trade (% of GDP),"LASSO__Gross fixed capital formation, all, Constant prices, Percent of GDP",LASSO__Share of investment in GDP,LASSO__Domestic credit to private sector (% of GDP),LASSO__Landlocked,LASSO__Urban population (% of total population),LASSO__Government revenue,LASSO__Capital depreciation rate,"LASSO__Use of IMF credit (DOD, current US$)",LASSO__Real interest rate (%),"LASSO__Inflation, consumer prices (annual %)",LASSO__Access to electricity (% of population),LASSO__Adjusted savings: gross savings (% of GNI),LASSO__L1_ECI,LASSO__Forestry rents (% of GDP),LASSO__Inflation_roll5,LASSO__RealRate_roll5,LASSO__Resource_HHI,LASSO__HCI_x_ProductionValue,LASSO__RuleOfLaw_x_ProductionValue,Ridge__Total_Production_Value_Per_Capita,Ridge__Human capital index,Ridge__Rule of law index,Ridge__Political stability — estimate,Ridge__Trade (% of GDP),"Ridge__Gross fixed capital formation, all, Constant prices, Percent of GDP",Ridge__Share of investment in GDP,Ridge__Domestic credit to private sector (% of GDP),Ridge__Landlocked,Ridge__Urban population (% of total population),Ridge__Government revenue,Ridge__Capital depreciation rate,"Ridge__Use of IMF credit (DOD, current US$)",Ridge__Real interest rate (%),"Ridge__Inflation, consumer prices (annual %)",Ridge__Access to electricity (% of population),Ridge__Adjusted savings: gross savings (% of GNI),Ridge__L1_ECI,Ridge__Forestry rents (% of GDP),Ridge__Inflation_roll5,Ridge__RealRate_roll5,Ridge__Resource_HHI,Ridge__HCI_x_ProductionValue,Ridge__RuleOfLaw_x_ProductionValue,Elastic Net__Total_Production_Value_Per_Capita,Elastic Net__Human capital index,Elastic Net__Rule of law index,Elastic Net__Political stability — estimate,Elastic Net__Trade (% of GDP),"Elastic Net__Gross fixed capital formation, all, Constant prices, Percent of GDP",Elastic Net__Share of investment in GDP,Elastic Net__Domestic credit to private sector (% of GDP),Elastic Net__Landlocked,Elastic Net__Urban population (% of total population),Elastic Net__Government revenue,Elastic Net__Capital depreciation rate,"Elastic Net__Use of IMF credit (DOD, current US$)",Elastic Net__Real interest rate (%),"Elastic Net__Inflation, consumer prices (annual %)",Elastic Net__Access to electricity (% of population),Elastic Net__Adjusted savings: gross savings (% of GNI),Elastic Net__L1_ECI,Elastic Net__Forestry rents (% of GDP),Elastic Net__Inflation_roll5,Elastic Net__RealRate_roll5,Elastic Net__Resource_HHI,Elastic Net__HCI_x_ProductionValue,Elastic Net__RuleOfLaw_x_ProductionValue,b
-0.2118739047760555,0.22085565695465145,0.081102343696504,0.17564365712715765,0.0,0.09737977515264279,-0.04647451244137193,0.24818751755331858,-0.00471704891410319,0.14908644432424242,0.19530597930954144,-0.04583869486140059,-0.038310484272874944,-0.0,-0.0,0.04642555773195846,0.0,0.10723717591906137,-0.001052950181689159,0.0,0.0,0.0,0.040033143992132994,-0.0,-0.250287825200222,0.19533790450795843,0.09806942788529598,0.1804759217064007,0.022711289426711266,0.1316847583280781,-0.08785758832568924,0.21749004422698176,-0.03900009455570588,0.17410841248447725,0.172473960977823,-0.04932783549268127,-0.05622095432121384,-0.03161192510338602,0.004698646285519745,0.06338338152766218,0.026749316978359992,0.12338767536167024,-0.03085526512338145,0.009544003829277363,0.030220403246822996,-0.011253734141917333,0.09419673883540061,-0.02467306410327495,-0.2067640131223295,0.21217100807034092,0.08805690661886778,0.1694565491011064,0.0,0.09724884171644634,-0.04459702508455442,0.241046230701301,-0.005528200722146075,0.14477422593336586,0.19002276660658723,-0.046727091129291375,-0.041672336434993455,-0.0,-0.0,0.056156410376347866,0.0,0.10882709330812243,-0.004075397408317943,0.0,0.0,0.0,0.041257027191842655,-0.0,40
-0.08823531224319957,0.3541038503940554,0.25461404231227497,-0.03926283267409904,0.05001520006345773,0.11543166658067304,-0.049167016947081345,0.03537333804233229,0.20730463476758657,0.38839572551588697,0.07956665379165863,-0.17557592617038723,-0.1311900825377282,-0.0,0.011932276723301365,0.060476120970664536,-0.15765312647807428,0.023735712403184953,-0.15039098473287998,0.0073809583048895224,-0.04205172874272546,0.05141199497260017,0.05717215904452288,-0.14279758895829278,-0.09750823204199771,0.316584883094564,0.2566211103431113,-0.06589000831710551,0.06188162188863236,0.12346115790216813,-0.05673900228479145,0.05778098055070989,0.20953785834885139,0.38002656864332224,0.08405425804095125,-0.1753599431674783,-0.1360374727687272,0.008927121922686968,0.017042596658817716,0.09630921562980815,-0.15891016201816593,0.03013269737797888,-0.15632590292004286,0.01272999925036085,-0.04837680113689247,0.053846634473062684,0.07684409370790551,-0.14873901011523938,-0.08834390413835076,0.3432092170178269,0.2520599831565739,-0.03741766544505633,0.04946452622731659,0.11379123885768118,-0.04934086225602428,0.04326393614531586,0.20863706918289254,0.3799243834251283,0.07727297632390738,-0.17331779623183238,-0.12830435389018632,-0.0,0.01180948227047684,0.06783099218306812,-0.15451940377081136,0.023791829232605356,-0.15250919911735883,0.00807839946778028,-0.041042518082400344,0.048508880809959715,0.05808948645435572,-0.1425234543639154,41
-0.06489491487831821,0.2706294378118842,0.17833202736845377,0.0,-0.055667255617633485,0.08278158007756195,-0.08729120189221803,0.2304250133503455,0.06559602454629451,0.16994150862240182,0.0,-0.0868173636890561,-0.15884142208444946,-0.0,1.6821166728676174e-05,0.009770384754939632,-0.04815491220803927,0.09922845073141388,-0.11656252393089797,0.0014253605709029975,-0.0,-0.03545567721351238,-0.0,0.05224203560792727,-0.0987476237824239,0.23608959482374284,0.15693182596512398,0.043959775944852175,-0.08045569145683859,0.09310277718399743,-0.10878596465756334,0.19980449046154256,0.08018201153911027,0.19387684687677897,0.03823609624750921,-0.09936033299980203,-0.1666855516051053,-0.00681305726841922,0.010349340736764195,0.03825871496751057,-0.057656405441860376,0.10558376521014995,-0.11874528642647493,0.016753167834192177,-0.026723106191139136,-0.07220347243383869,-0.029422725008525694,0.0923762365269103,-0.06661368647739724,0.25943437881975495,0.17864654017170345,2.9708469648004955e-05,-0.054433075801594864,0.08251117744756377,-0.08427636403240821,0.22954309613563942,0.06635119840225509,0.16593836863929456,0.0,-0.08689889553235737,-0.15817422604054085,-0.0,0.0010485452762501513,0.02252303133799473,-0.047246462079119006,0.100049364014216,-0.11179518743577403,0.0014263924013023298,-0.0,-0.039158811501626194,-0.0,0.05286186860261246,42
-0.0922757449172766,0.004544835257777491,0.03556416150523015,0.004106360094716991,0.07565068617766924,0.08636379273613472,-0.1161213835944042,0.4470022414689408,0.17144736463008445,0.17314939972922982,0.18189422146170606,-0.11702283800976836,-0.15254722667448442,-0.04992943354534292,-0.03686241577138456,0.19019627845400275,-0.1771225038434641,0.07922985032544196,0.05452401143338153,0.07137578132227515,0.054562461040169624,0.010277769904787458,-0.07339675500372293,-0.025480588795753836,-0.08853289639660165,0.015519673319023911,0.03635803176637606,0.008297306488192322,0.07279896341401568,0.08698919025540507,-0.11480628556401681,0.4346742408253098,0.16597555227314384,0.17334994031490783,0.1771324483671272,-0.11272692028546247,-0.15371119359226776,-0.05455157226646739,-0.039555072103369636,0.1814191481698164,-0.17391026268132917,0.08244479210493953,0.05340435555554387,0.07194620494400017,0.05965361709432137,0.008153088977600162,-0.07137847233502545,-0.027427216848199244,-0.09190037386682003,0.005372694804507625,0.03548806408452773,0.004356438219327603,0.07524027736024862,0.08626686651331318,-0.11585239084796095,0.4461886335785285,0.17101918914450834,0.1728434829821933,0.1814910755191194,-0.11672574295724082,-0.15262467489594223,-0.049960020123453214,-0.036863957072731435,0.189036334230686,-0.1767835005377237,0.07939226511656022,0.05384308852489053,0.0713597710041412,0.054717371666648994,0.009851212301892794,-0.07313620171181588,-0.025405965789064743,43
-0.1867968690945601,0.27582596876176857,0.17145372404281947,0.0,-0.011666467523817487,-0.039810216742554826,-0.010680988061523143,0.1563159674931321,-0.0,0.15874278945440934,0.0,0.01653974132356734,-0.08953291448763549,-0.0676916497312619,-0.0,0.313890849850326,-0.0004983958922006591,0.043212977332401196,-0.014086476733193116,0.03892890290123934,-0.026499481021776482,0.0,0.05881006540897563,-0.0,-0.15909094806918186,0.24880666533666335,0.1400748502257422,0.045174076733515645,-0.016788781838951865,-0.03466555551953958,-0.030361479766394885,0.14910803299101796,-0.01732070500076767,0.15949619240746102,0.01904831509614368,0.03748973735965252,-0.10116768883592075,-0.06821966298544985,-0.005080785538433861,0.2201107814818484,-0.043276141705000735,0.05148397831153836,-0.1088660367568645,0.052432630058080305,-0.038613799662851486,0.00632866416257705,0.05913329254783577,-0.01310826662261743,-0.17673464166688296,0.2695673608224249,0.16815409312344864,0.0,-0.007332916080041824,-0.03603342395516709,-0.009579218649548792,0.1562147757769254,-0.0,0.15590223809132095,0.0,0.015057906721185779,-0.09418189577329593,-0.0665159380699789,-0.0,0.29017229021016056,-0.0075433168565084046,0.04357187257803323,-0.03322948734746436,0.03933936961160996,-0.026194648961234215,0.0,0.056270906370030765,-0.0,44
0.0,0.33858199995407584,0.14538806529150142,0.06276486740119191,-0.027549150048802342,0.03864932185370988,-0.011683235127695552,0.22823073732287347,0.061720036260945445,0.11015253645845759,0.06119225307055774,-0.060352327243840605,-0.002077873578676189,-0.0,0.0,0.0666364088921409,-0.17837545847729516,0.10013351537438704,-0.21261048847580188,0.004453426239527118,0.0,-0.019459522537389067,0.0,-0.039552018248500145,0.021770714779525253,0.23323595703310973,0.14453163649392267,0.08719755569001884,-0.045942469139885506,0.05541504284931224,-0.04965344822994923,0.19963500923317432,0.09246844396714399,0.11192486008613682,0.07627557608643308,-0.10117996327632084,-0.06158975243238932,-0.009887905441450497,-0.008593316734237884,0.136947467880839,-0.1628381571642163,0.0917749544344564,-0.16933364337487739,0.034842836514790504,0.021458310976307324,-0.04983951090370208,0.014111410395194294,-0.05913114251936404,0.0,0.3201108600625021,0.15533209407094312,0.06170506453788337,-0.02845062044099615,0.030493743658633367,-0.004794848944322709,0.22661641683149525,0.056147888248956467,0.09723069261967347,0.05241151108168284,-0.06349861455104565,-0.0,-0.0,0.0,0.0903397726466705,-0.15785072687764637,0.09900807673790639,-0.1919276436819292,0.0,0.0,-0.021896892071605972,0.0,-0.03181145396563579,45
-0.07670088919362088,0.23412392667336068,0.2423585129753911,0.0,-0.06062474569577407,-0.029463081381011447,-0.0,0.24628810844959295,0.017440122838247807,0.09625264527528007,0.09985873801391065,0.01163602413688955,-0.14491276766262526,-0.0,-0.014859482247309834,0.10207650542575915,-0.0,0.08216361073100709,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10997752591860023,0.20275096261674086,0.2198414811339659,0.027572037335420206,-0.09493386792344619,-0.05659161373126345,0.0072181506877573775,0.22576822123254137,0.05239565658137656,0.11751309405927053,0.12149740717609527,0.03981441844780778,-0.16314851407656203,-0.03651603174775539,-0.04634234241043682,0.13237353356194795,-0.011910638103501021,0.09941250925176202,-0.014013455505758152,-0.0007030158625456005,-0.004400344538255724,-0.0014813799565678999,-0.01415821107919203,0.0053392974810820846,-0.07024536475282753,0.22654790650606738,0.24047798266322493,0.0,-0.05596662618321883,-0.0281385930045381,-0.0,0.2423399560296652,0.017590026368804752,0.09395285098990368,0.1009831909828227,0.007216501867054435,-0.14533580658101627,-0.0,-0.016027507437630716,0.10337785467198742,-0.0,0.08213500038084622,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,46
0.0,0.3114903492531135,0.14668786421264038,0.0560824820756447,-0.0,-0.0,-0.0,0.13452153555645172,-0.02551982225399944,0.1897156657151724,0.014171455317933733,-0.19584758826546922,-0.18898024849628198,-0.010310432764165657,-0.03440891982072881,0.06560160925941298,-0.04077179156991516,0.11808164451403663,0.0,-0.0,-0.0034805764006712466,-0.0,0.03361255939678217,0.029823128995425614,0.004387171735332507,0.2420908580135775,0.13177652179663196,0.09575270629276773,-0.03404664236971071,-0.04128421463689478,0.006370648965614484,0.12364427955043188,-0.0492014278979448,0.19590454443803565,0.06542617871185093,-0.20289757971055472,-0.20433836210777845,-0.02988295027101333,-0.06358023426611585,0.11383241361192142,-0.08506490742080924,0.13590332536662394,0.0008832565647611359,-0.027306162912856213,-0.04323427912555159,-0.011918655442690143,0.04499269646789374,0.05343301079336151,0.0,0.28820098127991883,0.14747197379741078,0.05966637771104853,-0.0,-0.0,-0.0,0.1382583778291841,-0.023026572581952332,0.1826116053895051,0.018670411533613967,-0.19318578943442954,-0.18107695076972244,-0.012440499920206984,-0.03794949201465441,0.08379827769578702,-0.04399062360400151,0.11878380114125031,0.0,-0.0,-0.0044544803460953115,-0.0,0.03302080468923267,0.030024549623794933,47
-0.21492133559605428,0.3298292333087499,0.0,0.12772644272076722,-0.03699060158400486,0.0656833082716833,-0.19826411625325494,0.06641620346896633,0.11381383754936743,0.34621157196572955,0.0599650937203833,-0.023463307483487544,-0.29976894289367895,0.01609016166412091,-0.0348654305222826,0.21484443694999367,-0.002703779509880345,0.1626742015224265,0.10574604912383738,-0.011081487432600361,-0.11333476626625455,-0.06593395705341697,0.0045862627828613415,0.17565953878714105,-0.22756485525952508,0.3317689366357023,-0.012146062044884219,0.12993314891317287,-0.0474829675496355,0.07052139533884622,-0.20321839000066957,0.06639366579373564,0.11887639757247925,0.35508902520834684,0.0664780971012511,-0.023692405350312692,-0.31225526102744877,0.024607398333426848,-0.031908559982071184,0.22535202630813017,0.00019920987210039878,0.1671019521320392,0.11681610637623772,-0.019480861223639966,-0.12543646762311503,-0.07280088153684754,0.001956631096548381,0.18343222157421352,-0.21337371470678113,0.32840902043653597,0.0,0.1281174486339887,-0.037697266519028924,0.0661846235108715,-0.1978442414140403,0.06681679388257382,0.114585812486913,0.34445226198141843,0.060962335536045305,-0.023605356002256068,-0.29816816695291026,0.016675656999292205,-0.034868657132365005,0.21535083456916385,-0.004125753333562378,0.1622587641063524,0.10535091084616117,-0.01177121458669989,-0.11432300976853453,-0.06582774068727806,0.005355728261300272,0.17476164455088677,48
0.09267494149342136,0.23001226132867147,0.24015292715987752,0.114818499440169,0.12306329572153628,0.06231552230431646,-0.0797081810660531,0.08853556589327002,-0.0,0.1095983041036661,-0.0747568032565258,-0.06481240572295772,0.0035703340329870845,-0.08263428182433641,-0.057072724873193884,0.20320647751902765,-0.09090727540790482,0.03273178563163651,-0.004247938690198743,0.03935548941237974,-0.029647785936049293,-0.028455299918997,0.10051993299916383,0.04899881819595453,0.08746678248021711,0.21744538348243184,0.1946184001936903,0.12577172924844718,0.11219490725782963,0.060325954811323315,-0.07220238645346791,0.10871506020810115,-0.008565213589995471,0.11037084467381586,-0.05109016937715264,-0.06716003497211663,-0.006045429509430301,-0.07410205541295074,-0.04958620882703013,0.16231269784772942,-0.09731936335683851,0.041752152971249165,-0.016435809453065216,0.03672062394281874,-0.028464134868407525,-0.04517347218391435,0.09241058273743716,0.0471226996161653,0.0899735027662241,0.23104574893052324,0.23570319342626567,0.11254268373731414,0.11943205339651647,0.0613105251919621,-0.07788230643281684,0.09088728873161174,-0.0,0.10965031492127142,-0.07138361302540482,-0.06484901689205991,0.0,-0.08062365140706637,-0.05506784327837076,0.20127409540812902,-0.0905865968948526,0.031784989602261976,-0.002304296776423395,0.03749993868772198,-0.029305427072654266,-0.02915805706423248,0.09867150245709361,0.04838659053508794,49
-0.16662122857685716,0.11308440298876161,0.002211859224143633,0.09869365892989507,-0.0,0.0,-0.0,0.1490613887966526,-0.004004265526155889,0.1375497843606875,0.17628460437615595,-0.11533217056085605,-0.05915432246568718,-0.04047184850076544,0.0,0.18930399286282187,-0.046231650847593946,0.0,-0.04129634024555704,0.01476872478229377,-0.0,-0.1374322133193878,0.03895628331511113,-0.0,-0.15088080250649186,0.12513792828776907,0.047285430595316674,0.09860541756178132,0.00667233193483649,-0.005273275766480689,-0.011717178698085778,0.13066230514549265,-0.039292866441910816,0.13010475791222026,0.14034230721708946,-0.11674826364724546,-0.06453464184081029,-0.05958440191506778,0.008148084572979306,0.13808417355986036,-0.052605381454408115,0.002008572682079452,-0.09221333789811469,0.029310190219851068,0.0009708332360487535,-0.13635584731856804,0.06418314820450856,-0.01232240433614405,-0.16160480565240054,0.11814801838552418,0.009615984208727526,0.09786557942845435,-0.0,0.0,-0.0,0.14579820930368917,-0.008626764974507263,0.13363774340710421,0.16854134805263835,-0.11607616095532912,-0.059038336530989,-0.0430057615949617,0.0,0.1761033813266465,-0.04538113437349678,0.0,-0.050824373625124535,0.016551099103824133,-0.0,-0.13697405006642804,0.04023749419227064,-0.0,50
-0.20674736560548537,0.5081422233283297,0.06041675669938516,0.15727445319568983,-0.0,0.1291676612409403,-0.14760257121632675,0.061874733025026434,-0.004258013654571647,0.35582768182163793,0.018417178162864634,-0.12736971381528592,-0.10533343605073242,-0.09040567367602573,-0.06643174324074388,0.08793214002176879,-0.06415994708801936,0.051885765692088845,0.07977163786988214,0.012544844072654118,-0.02464915560340646,-0.05251569796726221,-0.0,0.03143937931437798,-0.20497038608945442,0.4816487659155945,0.06353310900292708,0.160015531517388,-0.0034279125067287115,0.12721505346308742,-0.1508744438282212,0.06817459036806361,-0.0016294861763631013,0.34849496780845524,0.021185592987909407,-0.13037826611603764,-0.10276880863801059,-0.09765612858958948,-0.07473775650739516,0.11443266586248506,-0.05988424892353889,0.05090370423986224,0.09062621896584071,0.016877921146998754,-0.02290520555369659,-0.059619557739635315,-0.007139383904289274,0.037753334057739146,-0.19691870128909209,0.48918751129760485,0.059775097312644715,0.16071181286444006,-0.0,0.12349429525855302,-0.13955914246013235,0.06643650805844738,-0.0,0.3453486336220643,0.020773531341211907,-0.12611656783873174,-0.09898058123023766,-0.08684786626988371,-0.05850615156711396,0.0886848685713932,-0.06417525095646226,0.04895908792327574,0.06455764932695891,0.01135296819002207,-0.022217848811671166,-0.05103385365510804,-0.0,0.03334025526991147,51
-0.07010859791362253,0.34621564176519953,0.009082955706771116,0.06478258699956402,0.042027315651038614,0.10015954537601349,-0.10093762329477395,-0.0,-0.04823414059851581,0.13586190071490267,0.005642146379340291,-0.12200938718877825,-0.14883556506164078,0.012564950996225933,-0.0,0.1711401576275758,-0.00605001609106887,0.20416380959378103,-0.08235101259411963,-0.009098847470829086,-0.08487591320920072,-0.01271498710595574,0.20458293383970305,-0.06326751896438139,-0.07373129419424697,0.3107851666029104,0.03633088485038505,0.06745216157552027,0.05264272558158161,0.10465165649393453,-0.10676141657006598,-0.014097733215205844,-0.05470239331348089,0.15291717222986995,0.02031415766984219,-0.12289443855087344,-0.1475948806534068,0.02168847465493473,0.003395276300531998,0.1571575109978209,-0.0058698453718664485,0.20173036493850988,-0.09833881241777101,-0.017028312026364775,-0.09894681392159216,-0.018262968631668555,0.20203426035272912,-0.058364530425305615,-0.06983273566919969,0.3410666543458826,0.01300220141705896,0.06521361094871349,0.042792328144952936,0.1000182133292357,-0.10112972614255239,-0.0,-0.04828752492904058,0.13758691653123162,0.007058432714599587,-0.12191565691120403,-0.14798859431513775,0.01287054088879095,-0.0,0.16926576088680956,-0.005566775602306832,0.20369211425591185,-0.08388816268831037,-0.009554018591992636,-0.08575157867024066,-0.012944349850572056,0.20204661403784913,-0.06123980559223978,52
-0.07446602629683333,0.06430074638607214,0.2191359677141615,0.042997605102049155,0.00040645124112359814,0.01384371337021387,-0.0,0.08317224970494108,0.09729953812177747,0.1321676333546005,0.07792463253546357,-0.02730845212941602,-0.22904032411702432,-0.0,-0.018176071140962913,0.005618335552623493,-0.059571858095615354,0.1197398810908105,-0.17202655218805726,0.0,-0.029910472165565475,-0.05824371474443071,0.0,-0.0,-0.10451208329105123,0.06409430792296224,0.18701913987922458,0.06852300760311794,0.029083543401328897,0.08285037630993469,-0.020143107909500635,0.10803177769134513,0.11825804445628799,0.1451258080649002,0.08146300486331003,-0.06491563978883996,-0.1791115156516313,-0.020631787423656896,-0.06331005502049378,0.05994690396928192,-0.09507326481821773,0.09698055868135953,-0.15422724576288532,0.01909265434531097,-0.04211093491020037,-0.04977177270515936,0.08566701929434932,-0.06510590860010398,-0.0798448130772234,0.06418490378128709,0.21100283385758428,0.04800391240546722,0.004101875437900608,0.026424552717235702,-0.0,0.0882643368338275,0.10130738333902017,0.13390957703695025,0.07758803283037377,-0.034981468805947,-0.21899809346334623,-0.0,-0.024151219775163484,0.02224390918593175,-0.06603421176139991,0.11357624611422173,-0.16453640016039206,0.0,-0.033814643821871736,-0.05512874261612491,0.016849774573709047,-0.011724099332786663,53
-0.1433854315044263,0.2780721387716944,0.0927002880200909,0.11116288999727421,0.0,0.10438100924386295,-0.0,0.19166153106015835,0.04469394762066292,0.2586080811622294,-0.0,-0.12867446659161352,-0.001568790787466347,-0.013271490705494788,-0.0015756757268211574,0.06504755149771071,-0.0,0.07147312873519387,-0.11372243033476931,-0.020356507912566966,-0.011290761231369618,-0.02333795630852678,0.0,0.02910215399805816,-0.15045932520791813,0.2175026415498598,0.09406855074195782,0.10579086476852957,0.022229460564330925,0.11424035586048355,-0.000484456157742566,0.15521682541527176,0.06979381677089104,0.25932960102356256,-0.011716754023657816,-0.14002918935280959,-0.05004014962820595,-0.027712472070779155,-0.017012176578290277,0.11393125721468998,-0.020485926765017124,0.07825947513317852,-0.12724767696695874,-0.048485240375625065,-0.045935208439721174,-0.06079693463781166,0.023510167987798872,0.04480723921098417,-0.13674147397066014,0.2656217082827745,0.09577184438654504,0.10983817271011873,0.0,0.1023018357227598,-0.0,0.1910155634114042,0.04514398714438323,0.2508246111442382,-0.0,-0.12949998158896722,-0.0023720957703452115,-0.013091363307485233,-0.002686975653960991,0.0771181832899224,-0.0,0.07292875563075474,-0.10801133555392142,-0.019565265989405698,-0.009982598150412914,-0.0268252650699443,0.0,0.025938905626993615,54
-0.1995580060757364,0.24586271902338738,0.16329973605750406,0.15733005249528045,-0.012532307382066593,0.10299017263685234,-0.09583979487800094,0.04171891235270464,-0.005105359873969409,0.12608831883422408,0.10524763718016909,-0.0171369179286136,-0.00666273814348963,-0.0,0.0,0.18400497848971145,0.054594804961240195,0.09795688602388755,-0.022441640669660225,0.019140916916597705,-0.06578064695974156,-0.10611623760224274,0.04814648946518656,0.05483889981581749,-0.1638504877410359,0.21683275526909676,0.146025994351312,0.15275498796017362,-0.008473502183733762,0.10911606577925423,-0.09051124407537212,0.05593796744962585,-0.0009272327195396283,0.1108468346754575,0.10780777623199701,-0.022771766806376548,-0.02262105332821864,-0.01630718849211496,-0.002848582905152093,0.1426312191548393,0.035460722159359574,0.09978417845423779,-0.059511765175086426,0.024085553983207775,-0.04892944171994526,-0.0997950872481816,0.04060018960282489,0.052823551452891214,-0.1977695982714309,0.24432017833684477,0.16190884652028337,0.15748248681412746,-0.012222804014537658,0.10384966079497655,-0.09592290931526362,0.0428663652051113,-0.00467175535483049,0.12513341867977462,0.10594635520698366,-0.017315260940250692,-0.007504791199535003,-0.0,0.0,0.17938785251122552,0.05371589498622392,0.0980461826372248,-0.02639369169259256,0.019554309582091776,-0.06531701116823452,-0.10624398365010793,0.04777071915326698,0.05460854784214167,55
-0.0,0.32283490727950687,0.3550673974934556,0.0,-0.0,0.048243070949113814,-0.0,0.13483778611199748,0.016496739147586807,0.15629995589001552,-0.022322261767104057,-0.0,-0.0,-0.0,-0.0,0.0,0.017584493985722968,0.1487500892179402,-0.007115832411232739,-0.00520068042789365,-0.0,-0.0,0.0,0.0,-0.0428765298112506,0.23712147027123848,0.3411979107973095,0.07475604613929172,-0.012322856813672208,0.07096206415207311,-0.03354982805890946,0.1154416937416116,0.06390356582862207,0.20664982542176108,-0.07827595464547542,0.007167216498873883,-0.05943897602926817,-0.0063336319785840135,-0.01693124019321271,0.015168331561487567,0.06762188046507621,0.14330965158538647,-0.07877409466330293,-0.012480396984050346,-0.02175868626757025,-0.06798073709326076,0.00816188154444002,0.017021300224701413,-0.0,0.30265757495006923,0.3556210700982063,0.0012464738992409125,-0.0,0.05418907023911771,-0.0,0.1359395111802753,0.02495839681972077,0.15901161749257353,-0.03358027249375396,-0.0,-0.005267844838951482,-0.0,-0.0,0.0,0.02275556858721896,0.14894884037294026,-0.02554034480990985,-0.011049809847363952,-0.0,-0.006723144874774029,0.0,0.0,56
0.0,0.4240943853215484,0.1809167267022244,0.27815302113800117,-0.0,0.0,0.0,0.15593704405050263,-0.0,0.0900292789201544,0.0,-0.1336197340457825,-0.0,-0.0,-0.0,0.0,0.0014914671480934798,0.0,-0.0,-0.0,-0.014952916951125135,-0.06735561584098522,0.004289393275232686,-0.06273495773134842,-0.03712328480940032,0.2718565060875829,0.21974583417223675,0.22597996922518016,-0.04721374752352634,-0.005705735102455593,0.02421726317990307,0.1445527728950003,0.03877467957953812,0.057448306353363496,0.03604653665160723,-0.12460860459687717,-0.010156785052725385,-0.029242247491109187,-0.02687526963237409,0.10440518862245163,0.04898237858488957,0.05722483614384943,-0.03583528156625133,-0.00826349834137261,-0.053145039172546094,-0.12257377637786826,0.0649057225737079,-0.10215795010149335,0.0,0.3966823285421186,0.17630020841497243,0.26129932879769663,-0.0,0.0,0.0,0.1621246959167893,0.0,0.07633858652882593,0.0,-0.12566453608080325,-0.0,-0.0,-0.0,0.010021267864463074,0.0,0.0009043735168282493,-0.0,-0.0,-0.0070457322905763155,-0.06228389522023142,0.0,-0.056392067938211096,57
-0.014764556313155864,0.42764584190668836,0.14987506708882214,0.1008055606047013,-0.0,0.02364470892218537,0.028454137314233418,0.11125256992885067,0.0,0.1878429892375839,-0.04510571731007305,-0.0453217854899771,-0.04042243021394461,-0.019459823080925566,-0.0,0.064852382333006,-0.08839809336123307,0.11173087532901528,-0.0,0.052098684709346955,-0.021195304347922304,0.09268209171643767,-0.0,-0.01594068764956656,-0.035766262868610815,0.3126751260579593,0.1535716079644237,0.11126663972123235,-0.02721188298995624,0.0349702240684351,0.04053721666047418,0.12116717133948995,0.017289321803155882,0.16726937336421072,-0.041871058148498605,-0.05929730165259129,-0.05768632451570875,-0.03368175174028911,-0.012386435446546119,0.1064157044804772,-0.10235658680935908,0.09159257128623333,-0.027221929001339962,0.06447868794012283,-0.03538350402774313,0.0712375290068578,-0.015034701658977776,-0.0017275676959482322,-0.014468576094086054,0.4114439506570431,0.1519184974290172,0.0987016154097084,-0.0,0.024997472822987386,0.027883344575845005,0.11509996304471504,0.0,0.18293063775323692,-0.040903646494859565,-0.04765595620596699,-0.03951206708387458,-0.01935070789949407,-0.0,0.07145408852255236,-0.08841387712582957,0.1081447377723047,-0.0,0.052134654813774925,-0.021565013410264275,0.08751869676792202,-0.0,-0.015120469559378543,58
-0.13000073248116603,0.1753488412049898,0.1739571784098589,0.0,-0.0,0.028314298881565465,-0.0,0.2082323684969612,0.0,0.1278354969041342,-0.0,-0.051122852796656966,-0.1257551952837366,0.0,-0.011848726370830917,0.21368661978884443,-0.12016256037426325,0.053487600451623166,-0.03256942263432832,-0.004162933992774822,0.0,-0.025471758158366612,0.0,0.09126602592722619,-0.14677493195944466,0.1703133032284728,0.1479919880763764,0.022343861731672056,-0.006874150070597274,0.05229573295514785,0.0057503024862468055,0.1841879490563212,0.010872288912929984,0.13591248866568667,-0.008349828495201573,-0.07454719749364261,-0.15020529986960954,0.008257240468850104,-0.02039167797038769,0.1896660324310712,-0.1260087333585673,0.06361455990223787,-0.07077609945961166,-0.02603442669261232,-0.010489337434855528,-0.048985984255106585,0.014098673212845051,0.08898565533809151,-0.12928631066523463,0.17549597580017465,0.17283199700086427,0.0,-0.0,0.029740089682496033,-0.0,0.20555947401948327,0.0,0.1252584973946801,-0.0,-0.05332738702516056,-0.1275379994767273,0.0,-0.012363433798995136,0.20590656703711135,-0.11820190423153396,0.05365149575788284,-0.037608782538119445,-0.00628512806791295,0.0,-0.02978831218730062,0.0,0.09141234620266553,59
